0.12294,0.38059,0.49023,0.1242
0.10544,0.41349,0.4775,0.11
0.17121,0.42864,0.48258,0.121
0.21999,0.39057,0.4811,0.17373
0.132,0.44177,0.47912,0.24243
0.18095,0.43786,0.47412,0.30573
0.2352,0.44335,0.49334,0.32629
0.27068,0.43788,0.49566,0.33154
0.24343,0.43682,0.49219,0.22083
0.22054,0.42671,0.49206,0.18146
0.16575,0.42383,0.49529,0.16747
0.20324,0.41729,0.49459,0.17271
0.21261,0.42509,0.49689,0.14997
0.27099,0.43989,0.49489,0.17965
0.30783,0.40986,0.49623,0.21243
0.30681,0.42166,0.49345,0.21608
0.33396,0.44755,0.4943,0.24879
0.32727,0.44893,0.49239,0.20719
0.29103,0.44674,0.49496,0.23869
0.31021,0.44071,0.49596,0.22726
0.36409,0.43065,0.49657,0.20816
0.37686,0.43956,0.4958,0.27269
0.377,0.46223,0.49451,0.25844
0.37615,0.46658,0.49351,0.20927
0.41325,0.47941,0.49216,0.16818
0.39266,0.49048,0.48823,0.13414
0.42646,0.49496,0.48467,0.18883
0.43922,0.48991,0.47414,0.20147
0.41192,0.4864,0.46698,0.24833
0.39523,0.48601,0.473,0.25092
0.34666,0.4805,0.46298,0.18374
0.29719,0.47455,0.46807,0.21282
0.29532,0.48019,0.45923,0.24368
0.35484,0.47078,0.46145,0.24597
0.36723,0.4788,0.46102,0.30191
0.37173,0.47537,0.46809,0.28431
0.41868,0.46792,0.44926,0.27843
0.42891,0.45479,0.4306,0.31818
0.40239,0.43735,0.43046,0.33171
0.40951,0.42918,0.44426,0.34656
0.41316,0.43584,0.44142,0.28589
0.41059,0.44286,0.41953,0.32234
0.40182,0.45749,0.41763,0.33193
0.39724,0.46569,0.42334,0.343
0.39461,0.45365,0.47416,0.33685
0.3712,0.43563,0.46419,0.35778
0.37226,0.4153,0.46872,0.34365
0.31484,0.42794,0.47744,0.36635
0.38239,0.44689,0.46685,0.38523
0.41514,0.42602,0.47919,0.35402
0.42315,0.42361,0.48052,0.36445
0.394,0.4255,0.48726,0.39358
0.4172,0.44114,0.48432,0.37204
0.41797,0.4696,0.49102,0.36735
0.45909,0.47118,0.48866,0.32925
0.44839,0.46596,0.48952,0.37021
0.4692,0.45625,0.4926,0.38551
0.48076,0.47493,0.49244,0.38004
0.47999,0.47237,0.49618,0.39207
0.47257,0.4609,0.4962,0.33549
0.47082,0.45445,0.49474,0.37531
0.4548,0.4588,0.48973,0.40611
0.4323,0.44538,0.49106,0.39451
0.44644,0.46022,0.48353,0.37048
0.47637,0.43718,0.49004,0.35657
0.45484,0.44071,0.49206,0.345
0.45872,0.44772,0.4898,0.37829
0.47639,0.41049,0.48459,0.36581
0.47035,0.40519,0.48489,0.40322
0.44858,0.39897,0.48178,0.41723
0.45439,0.37919,0.48052,0.45791
0.41075,0.39372,0.45162,0.44369
0.39432,0.35869,0.44377,0.45084
0.41587,0.35161,0.46931,0.46739
0.416,0.3808,0.45065,0.44144
0.41938,0.41894,0.43382,0.41605
0.39476,0.40249,0.45887,0.42993
0.36608,0.41468,0.45503,0.46295
0.38822,0.40839,0.47877,0.47449
0.40181,0.42894,0.48337,0.48131
0.39046,0.4303,0.48414,0.48188
0.40517,0.39935,0.48012,0.47929
0.3992,0.37911,0.47395,0.46253
0.43536,0.40566,0.47518,0.46214
0.45884,0.38065,0.45456,0.46579
0.47412,0.39321,0.46636,0.42163
0.47408,0.32362,0.48085,0.44036
0.46892,0.25749,0.46981,0.39417
0.44046,0.27185,0.46855,0.3941
0.43626,0.3298,0.47431,0.41132
0.4246,0.2505,0.46926,0.41306
0.43397,0.27398,0.46072,0.40992
0.44086,0.27775,0.45619,0.38625
0.45674,0.2866,0.44624,0.3871
0.45453,0.30041,0.46032,0.40139
0.4343,0.32481,0.45501,0.38707
0.45479,0.31096,0.46034,0.40927
0.40578,0.27979,0.44632,0.38236
0.41025,0.20739,0.45068,0.41021
0.3668,0.20886,0.45963,0.37388
0.4398,0.19011,0.45636,0.35967
0.4519,0.22124,0.46464,0.35433
0.46033,0.25735,0.46286,0.33343
0.46087,0.21388,0.4791,0.31742
0.46063,0.27453,0.466,0.31952
0.45301,0.24238,0.45588,0.33286
0.44337,0.25143,0.45497,0.31566
0.41517,0.19057,0.42802,0.37149
0.45832,0.18942,0.426,0.41067
0.44199,0.13555,0.44071,0.42039
0.39414,0.13512,0.47067,0.40093
0.37733,0.15041,0.46651,0.40486
0.36279,0.16594,0.46735,0.37935
0.36934,0.16815,0.45756,0.43593
0.37745,0.17638,0.44253,0.40088
0.36561,0.16916,0.46321,0.37
0.38381,0.20019,0.44638,0.35902
0.31199,0.18443,0.42896,0.39044
0.29066,0.16998,0.40023,0.39276
0.30048,0.19057,0.41151,0.38455
0.28326,0.20655,0.43679,0.35464
0.28243,0.2238,0.42987,0.38855
0.2171,0.17783,0.37964,0.37024
0.19087,0.1563,0.33212,0.38854
0.17928,0.1337,0.31612,0.38817
0.15336,0.10904,0.26199,0.38081
0.14019,0.068323,0.25394,0.39363
0.1535,0.067128,0.30691,0.39743
0.15834,0.073625,0.31324,0.36609
0.13575,0.063809,0.30094,0.35066
0.10408,0.098366,0.31297,0.38315
0.10078,0.090781,0.2905,0.39435
0.089753,0.086001,0.24231,0.4088
0.055522,0.10927,0.247,0.397
0.070458,0.083144,0.28807,0.33307
0.09601,0.064787,0.28672,0.32223
0.10175,0.059347,0.32132,0.2536
0.076627,0.089242,0.29401,0.19809
0.072481,0.10477,0.27034,0.24719
0.061523,0.13576,0.24202,0.23505
0.07986,0.13571,0.21417,0.29597
0.12065,0.14712,0.2279,0.2476
0.13093,0.13624,0.25116,0.27761
0.1116,0.066445,0.22101,0.34131
0.11767,0.063688,0.23445,0.32492
0.12506,0.092287,0.24302,0.3651
0.1237,0.13367,0.29579,0.3744
0.10915,0.14113,0.32121,0.37635
0.097161,0.1966,0.30758,0.36616
0.087828,0.17829,0.31377,0.34985
0.065839,0.14437,0.25863,0.34563
0.056353,0.13894,0.23762,0.36791
0.081754,0.10426,0.33521,0.40296
0.079647,0.11855,0.32344,0.41673
0.096146,0.1294,0.28139,0.36982
0.064853,0.12211,0.28961,0.31514
0.071578,0.12103,0.26703,0.30565
0.056517,0.095667,0.30315,0.36149
0.043505,0.12114,0.31954,0.33651
0.056631,0.16552,0.34283,0.29837
0.081448,0.21011,0.35882,0.29769
0.068923,0.17356,0.34616,0.22934
0.05365,0.16692,0.349,0.29558
0.053173,0.19401,0.39141,0.25587
0.071689,0.24486,0.39541,0.25117
0.11029,0.26178,0.36529,0.25766
0.1402,0.23211,0.36056,0.2414
0.16245,0.27125,0.38984,0.23547
0.15213,0.2301,0.41976,0.22924
0.12199,0.1943,0.3859,0.22465
0.1296,0.19841,0.33503,0.30895
0.12431,0.18086,0.35554,0.30974
0.11369,0.15067,0.32818,0.23743
0.061705,0.14748,0.37212,0.22042
0.091994,0.1949,0.38253,0.2697
0.098818,0.19178,0.38818,0.30632
0.1177,0.19623,0.37436,0.31658
0.11127,0.19246,0.37983,0.27846
0.075446,0.24796,0.38634,0.20567
0.090774,0.23177,0.38209,0.27855
0.1128,0.26522,0.35678,0.25523
0.18464,0.25292,0.32902,0.24736
0.13417,0.32774,0.36134,0.26926
0.19587,0.34373,0.38564,0.27462
0.20413,0.25952,0.36427,0.2569
0.20091,0.28955,0.35958,0.24609
0.26429,0.2552,0.35203,0.22633
0.30578,0.28991,0.38748,0.25759
0.29948,0.25279,0.38871,0.27859
0.34509,0.27754,0.40799,0.21992
0.35167,0.32638,0.38519,0.20576
0.34408,0.33945,0.39657,0.18977
0.32477,0.31701,0.39549,0.25754
0.38161,0.32201,0.43108,0.30316
0.37283,0.3106,0.43505,0.27571
0.34391,0.31641,0.37504,0.31143
0.27894,0.29795,0.38326,0.33204
0.27159,0.26471,0.35099,0.33976
0.27987,0.26572,0.33535,0.30193
0.31434,0.32163,0.3922,0.26592
0.37652,0.39947,0.40301,0.23531
0.40032,0.4028,0.42117,0.25369
0.384,0.41496,0.39761,0.27277
0.3965,0.43443,0.33619,0.24291
0.41494,0.44399,0.33358,0.34072
0.44049,0.46152,0.30793,0.33922
0.41325,0.45699,0.3403,0.32462
0.31791,0.43288,0.37937,0.34486
0.31241,0.4358,0.33592,0.3296
0.36288,0.39313,0.35492,0.34436
0.35823,0.4112,0.35341,0.37757
0.333,0.41609,0.38118,0.40035
0.34921,0.44229,0.35686,0.40763
0.38436,0.3969,0.31566,0.42706
0.39091,0.4146,0.33149,0.38632
0.42031,0.40109,0.33657,0.40565
0.39374,0.33783,0.33782,0.44315
0.39407,0.27313,0.34273,0.43333
0.35621,0.35969,0.32092,0.45812
0.35557,0.36918,0.28948,0.45624
0.33483,0.39983,0.26419,0.44215
0.30964,0.29997,0.2873,0.45431
0.28319,0.34276,0.28195,0.4306
0.2524,0.3681,0.30656,0.41101
0.24231,0.31444,0.3614,0.41001
0.24567,0.28413,0.34981,0.43519
0.22203,0.28026,0.35377,0.43684
0.20209,0.24114,0.32187,0.4221
0.12944,0.22185,0.26262,0.39991
0.1437,0.18256,0.29647,0.42609
0.14183,0.21385,0.20187,0.41743
0.090939,0.19012,0.15047,0.38646
0.058655,0.1871,0.17677,0.38863
0.085559,0.14567,0.17453,0.38708
0.11262,0.13202,0.16584,0.35156
0.10382,0.14094,0.18239,0.32679
0.10006,0.16447,0.20221,0.32719
0.076702,0.18467,0.19538,0.34207
0.062364,0.17791,0.16794,0.35653
0.050251,0.12653,0.14585,0.36529
0.029548,0.18293,0.16963,0.37831
0.029631,0.1406,0.1687,0.34695
0.019797,0.1579,0.16737,0.29167
0.019502,0.14129,0.16429,0.30576
0.039152,0.14085,0.19941,0.21009
0.03898,0.14276,0.17714,0.16758
0.022432,0.14867,0.18513,0.18453
0.022282,0.18239,0.19841,0.22995
0.01819,0.2209,0.21584,0.25179
0.024464,0.22322,0.23151,0.2232
0.028333,0.31365,0.24087,0.23595
0.025666,0.30261,0.27822,0.22585
0.034657,0.31283,0.35269,0.21629
0.036603,0.26996,0.35139,0.16314
0.052985,0.29118,0.30256,0.1095
0.058565,0.31011,0.30469,0.086605
0.080047,0.28455,0.24747,0.06067
0.11428,0.29682,0.19841,0.032467
0.12005,0.29869,0.17531,0.040199
0.12221,0.31166,0.2062,0.037395
0.098962,0.36627,0.21677,0.034715
0.094,0.38415,0.22569,0.042246
0.05076,0.39561,0.18849,0.049616
0.046227,0.40662,0.13838,0.055894
0.048037,0.40716,0.17223,0.075454
0.051013,0.43045,0.18255,0.063497
0.05503,0.40726,0.19836,0.067042
0.056066,0.38405,0.21325,0.079641
0.038266,0.41786,0.19116,0.10274
0.040331,0.40134,0.17037,0.076193
0.036582,0.41685,0.2244,0.1016
0.044587,0.43195,0.29819,0.13196
0.048524,0.42179,0.27737,0.10816
0.052419,0.40791,0.30915,0.14676
0.053684,0.40385,0.32922,0.15997
0.030225,0.38967,0.31647,0.18789
0.035159,0.3778,0.36546,0.13096
0.051258,0.30998,0.37396,0.17226
0.089795,0.31701,0.26856,0.19401
0.080497,0.30776,0.23719,0.21298
0.10631,0.27584,0.25461,0.26057
0.1196,0.23945,0.31565,0.27307
0.15969,0.22023,0.39328,0.25856
